2015-10-27T17:40:05.942691Z|Xposition|16.50306
2015-10-27T17:40:06.372852Z|path_pos|-1.3488000000 -3.0668900000 0.2217400000
2015-10-27T17:40:06.660623Z|path_pos|-1.3487900000 -3.0668900000 0.2217400000
2015-10-27T17:40:06.950639Z|Xposition|16.50305
2015-10-27T17:40:07.094587Z|Xposition|16.50306
2015-10-27T17:40:07.236850Z|path_pos|-1.3488000000 -3.0668900000 0.2217400000
2015-10-27T17:40:07.238855Z|Xposition|16.50305
2015-10-27T17:40:07.380770Z|path_pos|-1.3487900000 -3.0668900000 0.2217400000
2015-10-27T17:40:07.382841Z|Xposition|16.50306
2015-10-27T17:40:07.524835Z|path_pos|-1.3488000000 -3.0668900000 0.2217400000
2015-10-27T17:40:07.526688Z|Xposition|16.50305
2015-10-27T17:40:07.668723Z|path_pos|-1.3487900000 -3.0668900000 0.2217400000
2015-10-27T17:40:07.670600Z|Xposition|16.50306
2015-10-27T17:40:07.956852Z|path_pos|-1.3488000000 -3.0668900000 0.2217400000
2015-10-27T17:40:07.958585Z|Xposition|16.50305
2015-10-27T17:40:08.100848Z|path_pos|-1.3487900000 -3.0668900000 0.2217400000
2015-10-27T17:40:08.246583Z|Xposition|16.50306
2015-10-27T17:40:08.676638Z|path_pos|-1.3487900000 -3.0668900000 0.2217500000
2015-10-27T17:40:08.821309Z|path_pos|-1.3487900000 -3.0668900000 0.2217400000
2015-10-27T17:40:11.700866Z|path_pos|-1.3487900000 -3.0668900000 0.2217500000
2015-10-27T17:40:11.845372Z|path_pos|-1.3487900000 -3.0668900000 0.2217400000
2015-10-27T17:40:12.420932Z|path_pos|-1.3488000000 -3.0668900000 0.2217500000
2015-10-27T17:40:12.564826Z|path_pos|-1.3487900000 -3.0668900000 0.2217500000
2015-10-27T17:40:12.708612Z|path_pos|-1.3487900000 -3.0668900000 0.2217400000
2015-10-27T17:40:12.710749Z|Cposition|359.9901
2015-10-27T17:40:12.858668Z|Cposition|359.9902
2015-10-27T17:40:12.996795Z|path_pos|-1.3487900000 -3.0668900000 0.2217500000
2015-10-27T17:40:13.284952Z|path_pos|-1.3487900000 -3.0668900000 0.2217400000
